"id","name","alias","address","zipcode","location","state","country","founded","phone","fax","email","website","president","manager","logo_big","logo_middle","logo_small","standard_playground","notes","extended","ordering","checked_out","checked_out_time","modified","modified_by","dissolved","asset_id"
118,"FATİH SPOR","fatih spor","","","","","TUR",,"","","","","","","images/com_joomleague/database/placeholders/placeholder_150.png","images/com_joomleague/database/placeholders/placeholder_50.png","images/com_joomleague/database/placeholders/placeholder_small.gif",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",118,0,0000-00-00 00:00:00,,,,85
119,"HAKKARİ GENÇLİK SPOR","hakkari-genclik-spor","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_gsb.png","images/com_joomleague/database/clubs/medium/medium_gsb.png","images/com_joomleague/database/clubs/small/small_gsb.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",119,0,0000-00-00 00:00:00,2019-10-01 08:47:56,854,"",86
120,"HATAY ASP SPOR","hatay-asp-spor","","","","","TUR",,"","","","","","","images/com_joomleague/database/clubs/large/large_asp-gsk.png","images/com_joomleague/database/clubs/medium/medium_asp-gsk.png","images/com_joomleague/database/clubs/small/small_asp-gsk.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",120,0,0000-00-00 00:00:00,2018-12-13 19:55:25,232,,87
121,"HDİ SİGORTA","hdi sigorta","","","","","TUR",,"","","","","","","images/com_joomleague/database/clubs/large/large_hdi-sigorta_arma.png","images/com_joomleague/database/clubs/medium/medium_hdi-sigorta_arma.png","images/com_joomleague/database/clubs/small/small_hdi-sigorta_arma.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",121,0,0000-00-00 00:00:00,,,,88
122,"KAHRAMANMARAŞ GENÇLİK SPOR","kahramanmaras-genclik-spor","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_gsb.png","images/com_joomleague/database/clubs/medium/medium_gsb.png","images/com_joomleague/database/clubs/small/small_gsb.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",122,0,0000-00-00 00:00:00,2019-10-01 08:48:21,854,"",89
123,"KIRŞEHİR BELEDİYESİ","k-rsehir-belediyesi","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_kirsehir_belediyespor.png","images/com_joomleague/database/clubs/medium/medium_kirsehir-belediyesi.png","images/com_joomleague/database/clubs/small/small_kirsehir-belediyesi.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",123,0,0000-00-00 00:00:00,2021-04-27 23:04:24,738,"",3282
124,"KKTC KÜLTÜR DAYANIŞMA","kktc-kueltuer-dayan-sma","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_kktc_kultur_dayanisma.png","images/com_joomleague/database/clubs/medium/medium_kktc_kultur_dayanisma.png","images/com_joomleague/database/clubs/small/small_kktc_kultur_dayanisma.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",124,0,0000-00-00 00:00:00,2022-04-21 06:44:20,485,"",135
125,"MASA DER","masa der","","","","","TUR",,"","","","","","","images/com_joomleague/database/placeholders/placeholder_150.png","images/com_joomleague/database/placeholders/placeholder_50.png","images/com_joomleague/database/placeholders/placeholder_small.gif",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",125,0,0000-00-00 00:00:00,,,,92
126,"MKE ANKARAGÜCÜ","mke-ankaraguecue","","","","","TUR",,"","","","","","","images/com_joomleague/database/clubs/large/large_mke-ankaragucu.png","images/com_joomleague/database/clubs/medium/medium_mke-ankaragucu.png","images/com_joomleague/database/clubs/small/small_mke-ankaragucu.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",126,0,0000-00-00 00:00:00,2019-02-18 19:02:45,854,,93
127,"MODA SPOR","moda spor","","","","","TUR",,"","","","","","","images/com_joomleague/database/clubs/large/large_moda_spor.png","images/com_joomleague/database/clubs/medium/medium_moda_spor.png","images/com_joomleague/database/clubs/small/small_moda_spor.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",127,0,0000-00-00 00:00:00,,,,94
128,"MUĞLA B. ŞEHİR BELEDİYESİ","mugla-b-sehir-belediyesi","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_muglabb.png","images/com_joomleague/database/clubs/medium/medium_muglabb.png","images/com_joomleague/database/clubs/small/small_muglabb.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",128,0,0000-00-00 00:00:00,2019-10-01 08:42:30,854,"",95
129,"VAN GENÇLİK SPOR","oz-van-genclik-spor","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_gsb.png","images/com_joomleague/database/clubs/medium/medium_gsb.png","images/com_joomleague/database/clubs/small/small_gsb.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",129,0,0000-00-00 00:00:00,2021-12-06 16:22:32,738,"",8125
130,"ÖZEL İDARE","özel idare","","","","","TUR",,"","","","","","","images/com_joomleague/database/placeholders/placeholder_150.png","images/com_joomleague/database/placeholders/placeholder_50.png","images/com_joomleague/database/placeholders/placeholder_small.gif",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",130,0,0000-00-00 00:00:00,,,,97
131,"PENDİK BELEDİYESİ","pendik belediyesi","","","","","TUR",,"","","","","","","images/com_joomleague/database/clubs/large/large_pendik_belediyesi.png","images/com_joomleague/database/clubs/medium/medium_pendik_belediyesi.png","images/com_joomleague/database/clubs/small/small_pendik_belediyesi.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",131,0,0000-00-00 00:00:00,,,,98
132,"POYRAZ GENÇLİK SPOR","poyraz-genclik-spor","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_gsb.png","images/com_joomleague/database/clubs/medium/medium_gsb.png","images/com_joomleague/database/clubs/small/small_gsb.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",132,0,0000-00-00 00:00:00,2019-10-01 08:49:18,854,"",99
133,"SALİHLİ BELEDİYESİ","salihli-belediyesi","","","","","TUR",,"","","","","","","images/com_joomleague/database/placeholders/placeholder_150.png","images/com_joomleague/database/placeholders/placeholder_50.png","images/com_joomleague/database/placeholders/placeholder_small.gif",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",133,0,0000-00-00 00:00:00,,,,100
134,"SERAMİK SPOR","seramik-spor","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_kutahya_seramik.png","images/com_joomleague/database/placeholders/placeholder_50.png","images/com_joomleague/database/placeholders/placeholder_small.gif",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",134,0,0000-00-00 00:00:00,2023-10-07 00:08:11,485,"",5795
135,"SİVAS GENÇLİK SPOR","sivas-genclik-spor","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_gsb.png","images/com_joomleague/database/clubs/medium/medium_gsb.png","images/com_joomleague/database/clubs/small/small_gsb.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",135,0,0000-00-00 00:00:00,2019-10-01 10:10:20,854,"",102
136,"SPOR AŞ GENÇLİK ve SPOR","spor-as-genclik-ve-spor","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_gsb.png","images/com_joomleague/database/clubs/medium/medium_gsb.png","images/com_joomleague/database/clubs/small/small_gsb.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",136,0,0000-00-00 00:00:00,2019-10-01 10:10:47,854,"",103
137,"ŞEHİT HAKAN KABİL","sehit-hakan-kabil","","","","","TUR",,"","","","","","","images/com_joomleague/database/clubs/large/large_sehit_hakan_kabil.png","images/com_joomleague/database/clubs/medium/medium_sehit_hakan_kabil.png","images/com_joomleague/database/clubs/small/small_sehit_hakan_kabil.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",137,0,0000-00-00 00:00:00,2019-04-29 10:27:27,854,,104
138,"TAN HALK OYUNLARI GSK","tan-halk-oyunlari-gsk","","","","","TUR",,"","","","","","","images/com_joomleague/database/clubs/large/large_tan_halk_oyunlari.png","images/com_joomleague/database/clubs/medium/medium_tan_halk_oyunlari.png","images/com_joomleague/database/clubs/small/small_tan_halk_oyunlari.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",138,0,0000-00-00 00:00:00,2019-05-24 11:57:29,854,,105
139,"TİGEM  SPOR","tigem-spor","","","","","TUR",,"","","","","","","images/com_joomleague/database/clubs/large/large_tigem.png","images/com_joomleague/database/clubs/medium/medium_tigem.png","images/com_joomleague/database/clubs/small/small_tigem.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",139,0,0000-00-00 00:00:00,2018-12-13 20:29:58,232,,106
140,"TRABZON İMKB KTML","trabzon-imkb-ktml","","","","","TUR",,"","","","","","","images/com_joomleague/database/clubs/large/large_meb.png","images/com_joomleague/database/clubs/medium/medium_meb.png","images/com_joomleague/database/clubs/small/small_meb.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",140,0,0000-00-00 00:00:00,2019-05-24 11:45:04,854,,107
141,"TURHAL YENİ BELEDİYESİ","turhal-yeni-belediyesi","","","","","TUR",,"","","","","","","images/com_joomleague/database/clubs/large/large_turhal_belediyesi.png","images/com_joomleague/database/clubs/medium/medium_turhal_belediyesi.png","images/com_joomleague/database/clubs/small/small_turhal_belediyesi.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",141,0,0000-00-00 00:00:00,2019-05-24 11:02:12,854,,108
142,"YENİHAYAT PARALİMPİK SPOR","yenihayat-paralimpik-spor","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_yenihayat_paralimpik_spor.png","images/com_joomleague/database/clubs/medium/medium_yenihayat_paralimpik_spor.png","images/com_joomleague/database/clubs/small/small_yenihayat_paralimpik_spor.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",142,0,0000-00-00 00:00:00,2022-04-21 06:28:52,485,"",134
143,"YENİMAHALLE BELEDİYESİ","yenimahalle-belediyesi","","","","","TUR",,"","","","","","","images/com_joomleague/database/clubs/large/large_yenimahalle-belediyesi.png","images/com_joomleague/database/clubs/medium/medium_yenimahalle-belediyesi.png","images/com_joomleague/database/clubs/small/small_yenimahalle-belediyesi.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",143,0,0000-00-00 00:00:00,2019-05-24 10:53:26,854,,110
144,"İRAN MİLLİ TAKIMI","iran-milli-takim","","","","","IRN",,"","","","","","","images/com_joomleague/database/clubs/large/large_iran.png","images/com_joomleague/database/clubs/medium/medium_iran.png","images/com_joomleague/database/clubs/small/small_iran.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",144,0,0000-00-00 00:00:00,2019-09-18 12:20:58,854,,111
145,"1881 DÜZCE B. SPOR","1881-duzce","","","","","TUR",,"","","","","","","images/com_joomleague/database/clubs/large/lage_1881_duzce.png","images/com_joomleague/database/clubs/medium/medium_1881_duzce.png","images/com_joomleague/database/clubs/small/small_1881_duzce.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",145,0,0000-00-00 00:00:00,,,,112
146,"KBS MTD SK","kbs","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_kbs.png","images/com_joomleague/database/clubs/medium/medium_kbs.png","images/com_joomleague/database/clubs/small/small_kbs.png",0,"<div class=""ui--title ui--animation ui--title-bordered text-left"">
<div class=""ui--title-holder"">
<h3 class=""ui--title-text"">KBS Kalıp Bağlama Sistemleri Sanayi ve Ticaret Ltd.Şti.</h3>
<div class=""ui--title-borders ui--title-border-left"">&nbsp;</div>
<div class=""ui--title-borders ui--title-border-right"">&nbsp;</div>
</div>
</div>
<div class=""auto-format ui--animation"">
<p align=""justify""><strong>KBS Kalıp Bağlama Sistemleri Sanayi ve Ticaret Ltd.Şti.</strong>&nbsp;1979 yılında Üsküdar’da 40 m²’lik bir atölyede inşaat kalıplarında kullanılan kalıp kelepçeleri ve çeşiti aletleri üretmek üzere kuruldu. 1983 yılında artan talebi karşılamak üzere atölye; Ümraniye, Ihlamurkuyu’da 150 m2’lik bir alana taşındı. Makine parkuruna 2 pres, 1 torna tezgahı eklendi. Kalıp kelepçesi, inşaat kalıpları ve iskeleleri imalatına daha geniş çapta devam edilmeye başlandı.</p>
<p align=""justify""><strong>KBS</strong>&nbsp;kalitesi ve titizliği sonucu oluşan talep artışı KBS’yi İMES’te 300 m2’lik bir alana büyümeye götürdü. 1988’e gelindiğinde imalat; Taşdelen’de 850 m2’lik bir alana taşındı. 1989’da&nbsp;<strong>kalıp kelepçesi</strong>&nbsp;ve&nbsp;<strong>inşaat iskeleleri</strong>&nbsp;imalatı sürerken üretim sınırı genişledi. adidas consept için ilk mağaza mobilyası üretildi.</p>
<p align=""justify"">1994’e gelindiğinde; kuruluşundaki üretimlerine devam etmenin yanı sıra&nbsp;<strong>KBS</strong>&nbsp;uzmanlığı, bugün başarıyla süren, başka bir alanda şekillenmeye başladı. ‘<strong>Stand, Sergileme Sistemleri</strong>.’</p>
<p align=""justify"">1999’da&nbsp;<strong>KBS</strong>; kendi faaliyet alanının çok dışında; anıtsal bir projeye imza attı. “Bu sürede ve bu teknik imkanlarla yapılamaz” denilen&nbsp;<strong>Sabiha Gökçen Havaalanı Dekoratif Asma Tavanı</strong>, check in bankoları, bar kanopileri;&nbsp;<strong>KBS</strong>&nbsp;tarafından özgün teknolojik çözümler üretilerek ve söylenenden daha kısa bir zamanda üretildi, monte edildi ve on yıldır güvenin ve estetiğin simgesi olarak binlerce yolcuya ve havaalanı çalışanına hizmet veriyor.</p>
<p align=""justify"">2004 yılına gelindiğinde&nbsp;<strong>KBS</strong>&nbsp;artık bir sanayi kuruluşu olma yolunda güvenle ilerlemekteydi ve Gebze Plastikçiler Organize Sanayi Bölgesi’nde yeni tesislerin inşaatını başlandı. İnşaat; yine bu çapta bir tesis için kısa sayılabilecek bir zamanda tamamlandı ve 2006’da&nbsp;<strong>KBS</strong>&nbsp;GEPOSB’da, kendi tesislerine taşındı.</p>
<p align=""justify""><strong>KBS</strong>&nbsp;bugün; 25.000 m²’lik kapalı ve açık alandaki tesislerinde yönetimi, mühendis kadrosu, teknik elemanları ve diğer çalışanlarından oluşan 300 kişiden fazla kadrosuyla; Almanya’daki irtibat bürosu ve Rusya ‘daki ofisi ile yola çıktığı noktadan çok ileride&nbsp;<strong>mağaza mobilya ve aksesuar sergileme sistemleri</strong>&nbsp;konusunda hizmet vermeye devam ediyor.</p>
</div>","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",146,0,0000-00-00 00:00:00,2019-11-27 08:08:07,854,"",113
147,"BODVED","bodved","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_bodved.jpg","images/com_joomleague/database/clubs/medium/medium_bodved.jpg","images/com_joomleague/database/clubs/small/small_bodved.jpg",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",147,0,0000-00-00 00:00:00,2024-11-05 11:31:08,485,"",105
148,"AYDIN GENÇLİK HİZMETLERİ SPOR","aydin-genclik-hizmetleri","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_gsb.png","images/com_joomleague/database/clubs/medium/medium_gsb.png","images/com_joomleague/database/clubs/small/small_gsb.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",148,0,0000-00-00 00:00:00,2019-10-01 07:58:30,854,"",115
149,"ÇERKEZKÖY BELEDİYESİ","cerkezkoey-belediyesi","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_cerkezkoy.png","images/com_joomleague/database/clubs/medium/medium_cerkezkoy.png","images/com_joomleague/database/clubs/small/small_cerkezkoy.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",149,0,0000-00-00 00:00:00,2019-10-01 10:21:47,854,"",116
150,"DARÜŞŞAFAKA","darussafaka","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_darussafaka.png","images/com_joomleague/database/clubs/medium/medium_darussafaka.png","images/com_joomleague/database/clubs/small/small_darussafaka.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",150,0,0000-00-00 00:00:00,2022-12-19 08:07:48,485,"",2088
151,"VAKFIKEBİR 14 ŞUBAT","vakfikebir-14-subat","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_vakfikebir_14_subat.png","images/com_joomleague/database/clubs/medium/medium_vakfikebir_14_subat.png","images/com_joomleague/database/clubs/small/small_vakfikebir_14_subat.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",151,0,0000-00-00 00:00:00,2022-04-16 12:43:01,485,"",96
152,"KASTAMONU MTSK","kastamonu-mtsk","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_kastamonu_mtsk.jpg","images/com_joomleague/database/clubs/medium/medium_kastamonu_mtsk.jpg","images/com_joomleague/database/clubs/small/small_kastamonu_mtsk.jpg",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",152,0,0000-00-00 00:00:00,2022-10-29 09:45:19,485,"",975
153,"Av. MAHMUT DÜŞÜN MTAL GSK","av-mahmut-dusun","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_meb.png","images/com_joomleague/database/clubs/medium/medium_meb.png","images/com_joomleague/database/clubs/small/small_meb.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",153,0,0000-00-00 00:00:00,2019-10-01 07:48:43,854,"",120
154," BARTIN BLD. SPOR","bartin-bld-spor","","","","","TUR","","","","","","","","images/com_joomleague/database/clubs/large/large_bartinb.png","images/com_joomleague/database/clubs/medium/medium_bartinb.png","images/com_joomleague/database/clubs/small/small_bartinb.png",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",154,0,0000-00-00 00:00:00,2019-10-01 08:06:25,854,"",121
155," KAHRAMANMARAŞ KANO YELKEN IHTİSAS","kmaras-kano","","","","","TUR","","","","","","","","images/com_joomleague/database/placeholders/placeholder_150.png","images/com_joomleague/database/placeholders/placeholder_50.png","images/com_joomleague/database/placeholders/placeholder_small.gif",0,"","{""COM_JOOMLEAGUE_EXT_CLUB_YOUTHMANAGER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_YOUTHTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_CLUBTREASURER"":"""",""COM_JOOMLEAGUE_EXT_CLUB_SECONDWWW"":""""}",155,0,0000-00-00 00:00:00,,,"",122
